ÒÚ‡Ú¸ˇ;‡‚ÚÓ˚;ˆËÚËÛ˛Ú;ÊÛÌ‡Î;ÒÚ‡Ì‡
Localized surface plasmons in structures with linear Au nanoantennas on a SiO2/Si surface;['MILEKHIN IA', 'KUZNETSOV SA', 'RODYAKINA EE', 'MILEKHIN AG', 'LATYSHEV AV', 'ZAHN DRT'];"['ADATO RONEN', 'ALTUG HATICE', 'YANIK AHMET A', 'AMSDEN JASON J', 'ALONSO-GONZALEZ P', 'ALBELLA P', 'NEUBRECH F', 'AOUANI HEYKEL', 'SIPOVA HANA', 'RAHMANI MOHSEN', 'AYAS SENCER', 'TOPAL AHMET EMIN', 'CUPALLARI ANDI', 'BAKKER REUBEN M', 'YUAN HSIAO-KUAN', 'LIU ZHENGTONG', 'BELOV PA', 'SIMOVSKI CR', 'IKONEN P', 'BILLOT L', 'DE LA CHAPELLE M LAMY', 'GRIMAULT A -S', 'BRYANT GARNETT W', 'DE ABAJO F JAVIER GARCIA', 'AIZPURUA JAVIER', 'CACCIATO GIUSEPPE', 'BAYLE MAXIME', 'PUGLIARA ALESSANDRO', 'CAI WENSHAN', 'SHALAEV VLADIMIR', 'COTTAT MAXIRNILIEN', ""D'ANDREA CRISTIANO"", 'YASUKUNI RYOHEI', 'BOCHTERLE JOERG', 'TOMA ANDREA', 'FORT EMMANUEL', 'GRESILLON SAMUEL', 'GRAND J', 'DE LA CHAPELLE ML', 'BIJEON JL', 'HILLENBRAND R', 'TAUBNER T', 'KEILMANN F', 'LEVIN CARLY S', 'KUNDU JANARDAN', 'BARHOUMI AOUNE', 'LI YB', 'FERGUSON IT', 'STRADLING RA', 'MARTY RENAUD', 'MLAYAH ADNEN', 'ARBOUET ARNAUD', 'MILEKHIN ALEXANDER G', 'YERYUKOV NIKOLAY A', 'SVESHNIKOVA LARISA L', 'MOORADIAN A', 'WRIGHT GB', 'KOLB T', 'LOVRINCIC R', 'NEUBRECH FRANK', 'WEBER DANIEL', 'ENDERS DOMINIK', 'PUCCI ANNEMARIE', 'CORNELIUS THOMAS WALTER', 'NIE SM', 'EMERY SR', 'NOVOTNY LUKAS', 'ORDAL MA', 'LONG LL', 'BELL RJ']";BEILSTEIN JOURNAL OF NANOTECHNOLOGY;Russia
Enhancement of perpendicular magnetic anisotropy and coercivity in ultrathin Ru/Co/Ru films through the buffer layer engineering;['KOLESNIKOV AG', 'STEBLIY ME', 'OGNEV AV', 'SAMARDAK AS', 'FEDORETS AN', 'PLOTNIKOV VS', 'HAN XF', 'CHEBOTKEVICH LA'];"['BELMEGUENAI M', 'GABOR M S', 'PETRISOR T JR', 'BRUNO P', 'BUCKLEY ME', 'SCHUMANN FO', 'BLAND JAC', 'CHAPPERT C', 'GRUDIN BN', ""VOROB'EV YD"", 'CHEN GONG', 'MASCARAQUE ARANTZAZU', ""N'DIAYE ALPHA T"", 'DAALDEROP GHO', 'KELLY PJ', 'DENBROEDER FJA', 'DAS TANMAY', 'KULKARNI PRABHANJAN D', 'PURANDARE S C', 'HOVING W', 'BLOEMEN PJH', 'DING HF', 'SCHMID AK', 'KEAVNEY DJ', 'EL GABALY FARID', 'PUERTA JUAN M', 'KLEIN CHRISTOF', 'EMORI SATORU', 'BEACH GEOFFREY S D', 'FAN XIN', 'WU JUN', 'CHEN YUNPENG', 'FERRE J', 'GROLIER V', 'MEYER P', 'FERT ALBERT', 'CROS VINCENT', 'SAMPAIO JOAO', 'GOUSSEV ARSENI', 'ROBBINS J M', 'SLASTIKOV VALERIY', 'HAYWARD T J', 'HO CHI-CHIH', 'HSIEH TUNG-WU', 'KUNG HSIANG-HSI', 'HU Y M', 'LI S S', 'CHIA C H', 'JOHNSON MT', 'KAWADA Y', 'ONOSE M', 'TOJO R', 'KENT ANDREW D', 'WORLEDGE DANIEL C', 'KISHI T', 'YODA H', 'KAI T', 'KISIELEWSKI M', 'MAZIEWSKI A', 'ZABLOTSKII V']";JOURNAL OF PHYSICS D-APPLIED PHYSICS;Russia
Dynamics of liquid-crystalline magnetic suspensions in a rotating magnetic field;['BOYCHUK AN', 'MAKAROV DV', 'ZAKHLEVNYKH AN'];['ALVAREZ CARLOS E', 'KLAPP SABINE H L', 'ANTIPOVA ALENA', 'DENNISTON COLIN', 'BACRI JC', 'NETO AMF', 'BISOYI HARI KRISHNA', 'KUMAR SANDEEP', 'BOYCHUK A N', 'ZAKHLEVNYKH A N', 'MAKAROV D V', 'BROCHARD F', 'GENNES PGD', 'BURYLOV S V', 'BURYLOV SV', 'ZADOROZHNII VI', 'PINKEVICH IP', 'RAIKHER YL', 'CHEN SH', 'AMER NM', 'DRAPER MICHAEL', 'SAEZ ISABEL M', 'COWLING STEPHEN J', 'ECONOMOU EVANGELOS C', 'GARBOVSKIY YURIY', 'GLUSHCHENKO ANATOLIY', 'FONTANINI S', 'ALEXEIONESCU AL', 'BARBERO G', 'GARBOVSKIY YURIY A', 'GLUSHCHENKO ANATOLIY V', 'GARBOYSKIY YU', 'BAPTIST J R', 'THOMPSON J', 'HORNREICH RM', 'JARKOVA E', 'PLEINER H', 'MULLER HW', 'KARN AJ', 'SHEN YR', 'SANTAMATO E', 'KNEPPE H', 'SCHNEIDER F', 'KOPCANSKY P', 'TOMASOVICOVA N', 'KONERACKA M', 'KOPCANSKY PETER', 'TOMASOVICOVA NATALIA', 'KONERACKA MARTINA', 'LESLIE FM', 'LUCKHURST GR', 'SMITH HJ', 'LIEBERT L', 'MARTINET A', 'LIN TSUNG-JU', 'CHEN CHIN-CHANG', 'LEE WENCHAO', 'MATUO CY'];EUROPEAN PHYSICAL JOURNAL E;Russia
Spontaneous formation and synchronization of vortex modes in optically induced traps for exciton-polariton condensates;['YULIN AV', 'DESYATNIKOV AS', 'OSTROVSKAYA EA'];"['ASKITOPOULOS A', 'LIEW T C H', 'OHADI H', 'KAVOKIN A V', 'BALLARINI D', 'DE GIORGI M', 'CANCELLIERI E', 'CRISTOFOLINI P', 'DREISMANN A', 'CHRISTMANN G', 'DALL ROBERT', 'FRASER MICHAEL D', 'DESYATNIKOV ANTON S', 'DENG H', 'WEIHS G', 'SANTORI C', 'DENNIS MARK R', ""O'HOLLERAN KEVIN"", 'PADGETT MILES J', 'SUKHORUKOV AA', 'KIVSHAR YS', 'DOMINICI LORENZO', 'DAGVADORJ GALBADRAKH', 'FELLOWS JONATHAN M', 'DREISMANN ALEXANDER', 'CRISTOFOLINI PETER', 'BALILI RYAN', 'EASTHAM P R', 'GALBIATI MARTA', 'FERRIER LYDIE', 'SOLNYSHKOV DMITRY D', 'GAO T', 'ESTRECHO E', 'BLIOKH K Y', 'ELDRIDGE P S', 'IZDEBSKAYA YANA V', 'ASSANTO GAETANO', 'KALEVICH V K', 'AFANASIEV M M', 'LUKOSHKIN V A', 'KAMMANN E', 'KASPRZAK J', 'RICHARD M', 'KUNDERMANN S', 'LAGOUDAKIS K G', 'OSTATNICKY T', 'LASHKIN VOLODYMYR M', 'OSTROVSKAYA ELENA A', 'LI G', 'EGOROV O A', 'LI GUANGYAO', 'LIU GANGQIANG', 'SNOKE DAVID W', 'DALEY ANDREW', 'MANNI F', 'LEGER Y', 'RUBO Y G', 'RUBO YURI G', 'SALA V G', 'SOLNYSHKOV D D', 'CARUSOTTO I', 'SCHMUTZLER JOHANNES', 'LEWANDOWSKI PRZEMYSLAW', 'ASSMANN MARC']";PHYSICAL REVIEW B;Russia
Noncollinear antiferromagnetism of coupled spins and pseudospins in the double perovskite La2CuIrO6;['MANNA K', 'SARKAR R', 'FUCHS S', 'ONYKIIENKO YA', 'BERA AK', 'CANSEVER GA', 'KAMUSELLA S', 'MALJUK A', 'BLUM CGF', 'CORREDOR LT', 'WOLTER AUB', 'YUSUF SM', 'FRONTZEK M', 'KELLER L', 'IAKOVLEVA M', 'VAVILOVA E', 'GRAFE HJ', 'KATAEV V', 'KLAUSS HH', 'INOSOV DS', 'WURMEHL S', 'BUCHNER BB'];['ACZEL A A', 'COOK A M', 'WILLIAMS T J', 'ANDERSON MT', 'GREENWOOD KB', 'TAYLOR GA', 'BAHR S', 'ALFONSOV A', 'JACKELI G', 'BALENTS LEON', 'BATTLE PD', 'GOODENOUGH JB', 'PRICE R', 'BLASSE G', 'BLOCH F', 'BOGDANOV NIKOLAY A', 'KATUKURI VAMSHI M', 'ROMHANYI JUDIT', 'CHALOUPKA JIRI', 'JACKELI GEORGE', 'KHALIULLIN GINIYAT', 'CURRIE RC', 'VENTE JF', 'FRIKKEE E', 'CUSSEN EDMUND J', 'LYNHAM DANNY R', 'ROGERS JOSEPH', 'DEMAZEAU G', 'SIBERCHICOT B', 'MATAR S', 'DZYALOSHINSKY I', 'FINK HJ', 'SHALTIEL D', 'GOLZE C', 'KLINGELER R', 'HALDER MADHUMITA', 'YUSUF S M', 'KUMAR AMIT', 'HOWARD CJ', 'KENNEDY BJ', 'WOODWARD PM', 'KHALIULLIN G', 'KEIMER B', 'BIRGENEAU RJ', 'CASSANHO A', 'KIM B J', 'JIN HOSUB', 'MOON S J', 'KIM J W', 'OH Y S', 'SUH K S', 'KIM JUNGHO', 'SAID A H', 'CASA D', 'KUBO R', 'LEES MR', 'PETRENKO OA', 'BALAKRISHNAN G', 'LI MAN-RONG', 'RETUERTO MARIA', 'DENG ZHENG', 'LINDEMANN FA'];PHYSICAL REVIEW B;Russia
Elastic versus inelastic spin-polarized electron scattering from a ferromagnetic surface;['SAMARIN SN', 'ARTAMONOV OM', 'BARABAN AP', 'KOSTYLEV M', 'GUAGLIARDO P', 'BERAKDAR J', 'WILLIAMS JF'];['ALVARADO SF', 'FEDER R', 'HOPSTER H', 'ANDERSSON S', 'BRAUN J', 'MATH C', 'POSTNIKOV A', 'BURGBACHER U', 'BRUENING A K', 'CORTENRAAD R', 'ERMOLOV SN', 'SEMENOV VN', 'GEIM A K', 'NOVOSELOV K S', 'HASAN M Z', 'KANE C L', 'ABRAHAM DL', 'PAPPAS DP', 'RAUE R', 'CLAUBERG R', 'JENNINGS PJ', 'JONES RO', 'KIRSCHNER J', 'SUGA S', 'KOENIG MARKUS', 'WIEDMANN STEFFEN', 'BRUENE CHRISTOPH', 'LANG ND', 'KOHN W', 'LEUER B', 'BAUM G', 'GRAU L', 'MALMSTROM G', 'RUNDGREN J', 'MCRAE EG', 'CALDWELL CW', 'MODESTI S', 'DELLAVALLE F', 'ROSEI R', 'MOORE JOEL E', 'MURAKAMI S', 'NAGAOSA N', 'ZHANG SC'];PHYSICAL REVIEW B;Russia
Recovery of SINIS turnstile accuracy in a strongly nonequilibrium regime;['KHAYMOVICH IM', 'BASKO DM'];"['ALEINER IL', 'BROUWER PW', 'GLAZMAN LI', 'AVERIN DV', 'KOROTKOV AN', 'AVERIN DMITRI V', 'PEKOLA JUKKA P', 'BARENDS R', 'WENNER J', 'LENANDER M', 'KRAVTSOV VE', 'BESPALOV ANTON', 'HOUZET MANUEL', 'MEYER JULIA S', 'BLAMIRE MG', 'KIRK ECG', 'EVETTS JE', 'BLANTER YM', 'BLUMENTHAL M D', 'KAESTNER B', 'LI L', 'CLARK AM', 'WILLIAMS A', 'RUGGIERO ST', 'CORCOLES ANTONIO D', 'CHOW JERRY M', 'GAMBETTA JAY M', 'GIAZOTTO F', 'HEIKKILA TT', 'TADDEI F', 'LUUKANEN A', 'GIBLIN S P', 'KATAOKA M', 'FLETCHER J D', 'GOLDIE DJ', 'BOOTH NE', 'PATEL C', 'H Q NGUYEN', 'AREF T', 'KAUPPILA V J', 'HESLINGA DR', 'KLAPWIJK TM', 'KAESTNER BERND', 'KASHCHEYEVS VYACHESLAVS', 'KEMPPINEN A', 'KAFANOV S', 'PASHKIN YU A', 'KNOWLES H S', 'MAISI V F', 'PEKOLA J P', 'KOUWENHOVEN LP', 'JOHNSON AT', 'VANDERVAART NC', 'LAAKSO M A', 'VIRTANEN P', 'HEIKKILA T T', 'NAZAROV YULI V', 'MARTINIS JOHN M', 'ANSMANN M', 'AUMENTADO J', 'NSANZINEZA I', 'PLOURDE B L T', ""O'NEIL G"", 'SCHMIDT D', 'MILLER N A', 'PAIK HANHEE', 'SCHUSTER D I', 'BISHOP LEV S']";PHYSICAL REVIEW B;Russia
Relaxation time spectrum of low-energy excitations in one- and two-dimensional materials with charge or spin density waves;['SAHLING S', 'REMENYI G', 'LORENZO JE', 'MONCEAU P', 'KATKOV VL', 'OSIPOV VA'];['BETHOUX O', 'BRUSETTI R', 'LASJAUNIAS JC', 'DENG GUOCHU', 'POMJAKUSHIN VLADIMIR', 'PETRICEK VACLEV', 'KLINGELER R', 'TRISTAN N', 'BUCHNER B', 'LARKIN AI', 'BILJAKOVIC K', 'MELIN R', 'STARESINIC D', 'LUNDGREN L', 'SVEDLINDH P', 'NORDBLAD P', 'LASJAUNIAS J C', 'OVCHINNIKOV YN', 'POMARANSKI D', 'YARASKAVITCH L R', 'MENG S', 'ABENS S', 'EGGERT T', 'PAULSEN C'];PHYSICAL REVIEW B;Russia
Measurements of the femtosecond relaxation dynamics of Tamm plasmon-polaritons;['AFINOGENOV BI', 'POPKOVA AA', 'BESSONOV VO', 'FEDYANIN AA'];"['AFINOGENOV B I', 'BESSONOV V O', 'NIKULIN A A', 'FEDYANIN A A', 'AUGUIE BAPTISTE', 'CECILIA FUERTES MARIA', 'ANGELOME PAULA C', 'BADUGU RAMACHANDRAM', 'LAKOWICZ JOSEPH R', 'BRUECKNER R', 'ZAKHIDOV A A', 'SCHOLZ R', 'SUDZIUS M', 'HINTSCHICH S I', 'DAS RITWICK', 'SRIVASTAVA TRIRANJITA', 'JHA RAJAN', 'DEUBEL M', 'VON FREYMANN G', 'WEGENER M', 'GASPAR-ARMENTA JA', 'VILLA F', 'GESSLER J', 'BAUMANN V', 'EMMERLING M', 'JOHNSON PB', 'CHRISTY RW', 'KALITEEVSKI M', 'IORSH I', 'BRAND S', 'KALITEEVSKI M A', 'LAZARENKO A A', ""IL'INSKAYA N D"", 'KIVSHAR YU S', 'MELENTIEV P', 'AFANASIEV A', 'BALYKIN V', 'ROPERS C', 'PARK DJ', 'STIBENZ G', 'SYMONDS C', 'LEMAITRE A', 'HOMEYER E', 'LHEUREUX G', 'HUGONIN J P', 'VABISHCHEVICH P P', 'SYCHEV F YU', 'VINOGRADOV A P', 'DOROFEENKO A V', 'EROKHIN S G']";APPLIED PHYSICS LETTERS;Russia
The effect of ultraviolet light on structural properties of exfoliated and CVD graphene;['EMELIANOV AV', 'KIREEV D', 'LEVIN DD', 'BOBRINETSKIY II'];['BOUKHVALOV D W', 'KATSNELSON M I', 'CANCADO L G', 'JORIO A', 'MARTINS FERREIRA E H', 'CHUA LL', 'ZAUMSEIL J', 'CHANG JF', 'DAS A', 'PISANA S', 'CHAKRABORTY B', 'DEROSA RL', 'SCHADER PA', 'SHELBY JE', 'ECKMANN AXEL', 'FELTEN ALEXANDRE', 'MISHCHENKO ARTEM', 'FAN XIAOYAN', 'NOUCHI RYO', 'TANIGAKI KATSUMI', 'FELTEN A', 'ECKMANN A', 'PIREAUX J-J', 'FLAVEL BENJAMIN S', 'BRITNELL LIAM', 'GEORGAKILAS VASILIOS', 'OTYEPKA MICHAL', 'BOURLINOS ATHANASIOS B', 'HUANG Y C', 'CHANG C P', 'LIN M F', 'IMAMURA GAKU', 'SAIKI KOICHIRO', 'KUILA TAPAS', 'BOSE SASWATA', 'MISHRA ANANTA KUMAR', 'LECONTE NICOLAS', 'MOSER JOEL', 'ORDEJON PABLO', 'LEVESQUE PIERRE L', 'SABRI SHADI S', 'AGUIRRE CARLA M', 'LI F', 'LANNIN JS', 'LI WEI', 'LIANG YIRAN', 'YU DANGMIN', 'LIANG XUELEI', 'SPERLING BRENT A', 'CALIZO IRENE', 'LIN YUNG-CHANG', 'LU CHUN-CHIEH', 'YEH CHAO-HUEI', 'LIU LI', 'RYU SUNMIN', 'TOMASIK MICHELLE R', 'LUO ZHENGTANG', 'PINTO NICHOLAS J', 'DAVILA YARELY', 'MOUTINHO MARCUS V O', 'STAVALE F', 'MEYER JANNIK C', 'GEIM A K', 'NOVOSELOV KS', 'GEIM AK', 'MOROZOV SV', 'OTT ANNA', 'VERZHBITSKIY IVAN A', 'CLOUGH JOSEPH', 'SAMANTA PIYAS', 'WOOD JOSHUA D', 'DOIDGE GREGORY P', 'CARRION ENRIQUE A', 'ZABEL JAKOB', 'NAIR RAHUL R', 'ZHANG E X', 'NEWAZ A K M', 'WANG B'];APPLIED PHYSICS LETTERS;Russia
VIS-NIR-SWIR multicolor avalanche photodetector originating from quantum-confined Stark effect in Si/beta-FeSi2/Si structure;['SHEVLYAGIN AV', 'GOROSHKO DL', 'CHUSOVITIN EA', 'GALKIN NG'];['BASTARD G', 'MENDEZ EE', 'CHANG LL', 'BOST MC', 'MAHAN JE', 'CAMACHO-AGUILERA RODOLFO E', 'CAI YAN', 'PATEL NEIL', 'CURCIO JA', 'PETTY CC', 'DIMITRIADIS CA', 'WERNER JH', 'LOGOTHETIDIS S', 'FUNASAKI SUGURU', 'PROMROS NATHAPORN', 'IWASAKI RYUHEI', 'GALKIN N G', 'CHUSOVITIN E A', 'GOROSHKO D L', 'HOANG A M', 'CHEN G', 'HADDADI A', 'IZUMI SHOTA', 'SHABAN MAHMOUD', 'KANE EO', 'KONSTANTATOS GERASIMOS', 'BADIOLI MICHELA', 'GAUDREAU LOUIS', 'LANG R', 'AMARAL L', 'MENESES E A', 'LEE I I', 'BAZOVKIN V M', 'VALISHEVA N A', 'LEFKI K', 'MURET P', 'LIU ZX', 'OSAMURA M', 'OOTSUKA T', 'MAEDA Y', 'UMEZAWA K', 'HAYASHI Y', 'MATT G J', 'FROMHERZ T', 'BEDNORZ M', 'MICHEL JURGEN', 'LIU JIFENG', 'KIMERLING LIONEL C', 'OEHME M', 'KOSTECKI K', 'SCHMID M', 'OEHME MICHAEL', 'KOSTECKI KONRAD', 'YE KAIHENG', 'OKAJIMA K', 'YAMATSUGU H', 'WEN C', 'OOTSUKA TERUHISA', 'FUDAMOTO YASUNORI', 'OSAMURA MASATO', 'YAMASHITA KYOHEI', 'IWASAKI RYU HEI', 'ROUCKA R', 'MATHEWS J', 'BEELER R T', 'NOMOTO KEITA', 'KAWAI KENJI', 'YOSHITAKE TSUYOSHI', 'KONDO HARUHIKO', 'NAKASHIMA KAZUHIRO', 'SHEN WZ', 'SHEN SC', 'TANG WG'];APPLIED PHYSICS LETTERS;Russia
Circularly polarized lasing in chiral modulated semiconductor microcavity with GaAs quantum wells;['DEMENEV AA', 'KULAKOVSKII VD', 'SCHNEIDER C', 'BRODBECK S', 'KAMP M', 'HOFLING S', 'LOBANOV SV', 'WEISS T', 'GIPPIUS NA', 'TIKHODEEV SG'];['FAN SH', 'VILLENEUVE PR', 'JOANNOPOULOS JD', 'HENTSCHEL MARIO', 'WU LIN', 'SCHAEFERLING MARTIN', 'KONISHI KUNIAKI', 'BAI BENFENG', 'MENG XIANGFENG', 'NOMURA MASAHIRO', 'KUMAGAI NAOTO', 'KUWATA-GONOKAMI M', 'SAITO N', 'INO Y', 'KWON DO-HOON', 'WERNER PINGJUAN L', 'WERNER DOUGLAS H', 'LIU NA', 'LIU HUI', 'ZHU SHINING', 'LOBANOV S V', 'TIKHODEEV S G', 'GIPPIUS N A', 'LOBANOV SERGEY V', 'WEISS THOMAS', 'GIPPIUS NIKOLAY A', 'MAKSIMOV A A', 'TARTAKOVSKII I I', 'FILATOV E V', 'MIYAI EIJI', 'SAKAI KYOSUKE', 'OKANO TAKAYUKI', 'PAPAKOSTAS A', 'POTTS A', 'BAGNALL DM', 'RAUTER PATRICK', 'LIN JIAO', 'GENEVET PATRICE', 'SHITRIT NIR', 'YULEVICH IGOR', 'MAGUID ELHANAN', 'WHITTAKER DM', 'CULSHAW IS', 'YABLONOVITCH E', 'YIN XINGHUI', 'METZGER BERND'];APPLIED PHYSICS LETTERS;Russia
Peculiarities of tunneling current in w-AlN/GaN(0001) two-barrier structures induced by deep-level defects;['GRINYAEV SN', 'RAZZHUVALOV AN'];"['AMBACHER O', 'ANTONOVA I V', 'POLYAKOV V I', 'RUKAVISHNIKOV A I', 'BAYRAM C', 'VASHAEI Z', 'RAZEGHI M', 'SADANA D K', 'BERNARDINI F', 'FIORENTINI V', 'BOGUSLAWSKI P', 'BRIGGS EL', 'BERNHOLC J', 'BRUDNYI VN', 'KOLIN NG', 'CHIN KEN K', 'FOXON CT', 'NOVIKOV SV', 'BELYAEV AE', 'GOLKA S', 'PFLUGL C', 'SCHRENK W', 'GORCZYCA I', 'SVANE A', 'CHRISTENSEN NE', 'GRINYAEV S N', 'RAZZHUVALOV A N', 'HASHIZUME T', 'KOTANI J', 'HASEGAWA H', 'HERMANN M', 'MONROY E', 'HELMAN A', 'HU ANQI', 'YANG XUELIN', 'CHENG JIANPENG', 'INDLEKOFER KM', 'DONA E', 'MALINDRETOS J', 'KURAKIN A M', 'VITUSEVICH S A', 'DANYLYUK S V', 'LECONTE S', 'POZZOVIVO G', 'MITROFANOV O', 'MANFRA M', 'NAGASE MASANORI', 'TAKAHASHI TOKIO', 'SHIMIZU MITSUAKI', 'PETRYCHUK M V', 'BELYAEV A E', 'SACCONI F', 'DI CARLO A', 'LUGLI P', 'SAKR S', 'WARDE E', 'TCHERNYCHEVA M', 'WANG H', 'CHEN AB', ""YANG LIN'AN"", 'HE HANBING', 'MAO WEI']";JOURNAL OF APPLIED PHYSICS;Russia
Corrugated Si nanowires with reduced thermal conductivity for wide-temperature-range thermoelectricity;['POBORCHII V', 'MORITA Y', 'HATTORI J', 'TADA T', 'GESHEV PI'];['BALANDIN A', 'WANG KL', 'BALKANSKI M', 'WALLIS RF', 'HARO E', 'BLANC CHRISTOPHE', 'RAJABPOUR ALI', 'VOLZ SEBASTIAN', 'BOUKAI AKRAM I', 'BUNIMOVICH YURI', 'TAHIR-KHELI JAMIL', 'CHEN RENKUN', 'HOCHBAUM ALLON I', 'MURPHY PADRAIG', 'CHEN YF', 'LI DY', 'LUKES JR', 'COMPAAN A', 'LEE MC', 'TROTT GJ', 'DOERK GREGORY S', 'CARRARO CARLO', 'MABOUDIAN ROYA', 'GESHEV PAVEL I', 'FISCHER ULRICH', 'FUCHS HARALD', 'HAN LIHAO', 'ZEMAN MIRO', 'SMETS ARNO H M', 'HATTORI JUNICHI', 'POBORCHII VLADIMIR', 'TADA TETSUYA', 'HIPPALGAONKAR KEDAR', 'HUANG BAOLING', 'DELGADO RAUL DIAZ', 'HSIAO TZU-KAN', 'CHANG HSU-KAI', 'LIOU SZ-CHIAN', 'HSU I-KAI', 'KUMAR RAJAY', 'BUSHMAKER ADAM', 'JELLISON GE', 'MODINE FA', 'JEONG CHANGWOOK', 'DATTA SUPRIYO', 'LUNDSTROM MARK', 'JOHNSON JEREMY A', 'MAZNEV A A', 'CUFFE JOHN', 'LANDAU LD', 'LANDAUER R', 'LEE JAEHO', 'LIM JONGWOO', 'YANG PEIDONG', 'WU YY', 'KIM P', 'MIZUNO SEIJI', 'NISHIGUCHI NORIHIKO', 'MOORE ARDEN L', 'SAHA SANJOY K', 'PRASHER RAVI S', 'MUKHERJEE S', 'GIVAN U', 'SENZ S', 'NIKA D L', 'COCEMASOV A I', 'ISACOVA C I', 'KANAYAMA T'];JOURNAL OF APPLIED PHYSICS;Russia
Boundary scattering effects on magnetotransport of narrow metallic wires and films;['KHALAF E', 'OSTROVSKY PM'];"['ABRAHAMS E', 'ANDERSON PW', 'RAMAKRISHNAN TV', 'ALTSHULER BL', 'ARONOV AG', 'BEENAKKER CWJ', 'VANHOUTEN H', 'BERGMANN G', 'CHAKRAVARTY S', 'SCHMID A', 'CHECKELSKY J G', 'HOR Y S', 'CAVA R J', 'CHEN J', 'QIN H J', 'YANG F', 'CHIU SHAO-PIN', 'LIN JUHN-JONG', 'DEGENNES PG', 'DMITRIEV AP', 'KACHOROVSKII VY', 'GORNYI IV', 'DUGAEV VK', ""KHMEL'NITSKII DE"", 'FUCHS K', 'GARATE ION', 'GLAZMAN LEONID', 'GORKOV LP', 'LARKIN AI', 'KHMELNITSKII DE', 'GORNYI I V', 'KACHOROVSKII V YU', 'MIRLIN A D', 'HANSEN AE', 'BJORK MT', 'FASTH C', 'HIKAMI S', 'NAGAOKA Y', 'KALLAHER R L', 'HEREMANS J J', 'GOEL N', 'KANG M -G', 'MORIMOTO T', 'AOKI N', 'KATINE JA', 'BERRY MJ', 'WESTERVELT RM', 'KETTEMANN S', 'KOESTER SJ', 'ISMAIL K', 'LEE KY', 'KURDAK C', 'CHANG AM', 'CHIN A', 'LEE PA', 'LETTAU C', 'WENDEL M', 'SCHMELLER A', 'LIN C J', 'HE X Y', 'LIAO J']";PHYSICAL REVIEW B;Russia
Electronic structure of (In, Mn) As quantum dots buried in GaAs investigated by soft-x-ray ARPES;['BOURAVLEUV AD', 'LEV LL', 'PIAMONTEZE C', 'WANG X', 'SCHMITT T', 'KHREBTOV AI', 'SAMSONENKO YB', 'KANSKI J', 'CIRLIN GE', 'STROCOV VN'];['BERNSTEIN RW', 'BORG A', 'HUSBY H', 'BOURAVLEUV A D', 'NEVEDOMSKII V N', 'UBYIVOVK E V', 'BOURAVLEUV ALEXEI', 'SAPEGA VICTOR', 'NEVEDOMSKII VLADIMIR', 'BRAUN J', 'MINAR J', 'MANKOVSKY S', 'CANCELLIERI C', 'MISHCHENKO A S', 'ASCHAUER U', 'REINLE-SCHMITT M L', 'KOBAYASHI M', 'CHEN Y F', 'HUANG J H', 'LEE W N', 'CHIU PT', 'WESSELS BW', 'KEAVNEY DJ', 'DIETL TOMASZ', 'OHNO HIDEO', 'EDMONDS KW', 'FARLEY NRS', 'CAMPION RP', 'BOGUSLAWSKI P', 'WANG KY', 'FADLEY CS', 'FLINN BJ', 'MCINTYRE NS', 'GRAY A X', 'UEDA S', 'HOLUB M', 'CHAKRABARTI S', 'FATHPOUR S', 'JEON HC', 'JEONG YS', 'KANG TW', 'NILSSON PO', 'KARLSSON UO', 'KOBAYASHI MASAKI', 'MUNETA IRIYA', 'SCHMITT THORSTEN', 'TAKEDA YUKIHARU', 'KWIATKOWSKI A', 'WASIK D', 'KAMINSKA M', 'LEV L L', 'KREMPASKY J', 'STAUB U', 'LIMA ERIKA N', 'SCHMIDT TOME M', 'LU ZH', 'MCCAFFREY JP', 'BRAR B', 'MOLODTSOV SL', 'RICHTER M', 'DANZENBACHER S', 'NOVAK J', 'DUJAVOVA A', 'VAVRA I', 'OKABAYASHI J', 'MIZOKAWA T', 'SARMA DD', 'PIAMONTEZE CINTHIA', 'FLECHSIG UWE', 'RUSPONI STEFANO', 'POWELL CJ', 'JABLONSKI A', 'TILININ IS', 'SOO YL', 'KIM S', 'KAO YH', 'HUANG SW', 'MING ZH'];NANOTECHNOLOGY;Russia
Three-dimensional few cycle optical pulses in nonlinear medium with carbon nanotubes;['BELONENKO MB', 'DVUZHILOV IS', 'GALKINA EN', 'NEVZOROVA YV'];['BELONENKO M B', 'LEBEDEV N G', 'POPOV A S', 'GALKINA E N', 'FILIMONOVA Z A', 'FIBICH G', 'ILAN B', 'GOORJIAN PM', 'SILBERBERG Y', 'LEBLOND H', 'MIHALACHE D', 'LEBLOND HERVE', 'MIHALACHE DUMITRU', 'SLEPYAN GY', 'WALLACE PR', 'ZHUKOV ALEXANDER V', 'BOUFFANAIS ROLAND', 'BELONENKO MIKHAIL B', 'FEDOROV E G', 'FEDOROV EDUARD G'];MODERN PHYSICS LETTERS B;Russia
